Name,Commodity Code,Service Index,Split RLN Code,Cargo Category Code,Parent Unit Code,Unit Name,Description,TPSN,Aircraft Name,Brigade Key,UTC,UIC,First FM,Aircraft Count,Vehicle Type,Vehicle Name,Aircraft Fleet,Vehicle Count,Origin,Destination,APOE,SPOE,APOD,SPOD,Strat ILOC,Dep Theater,RLD,Air ALD,Sea ALD,ILOC Delay,EAD,LAD,RDD,Mode,Means,POL,PAX,Bulk STons,Over STons,Out STons,Total STons,Cont STons,Wheeled STons,Tracked STons,NSDA STons,NonCont STons,Cont MTons,Wheeled MTons,Tracked MTons,NSDA MTons,NonCont MTons,Cont Sqft,Wheeled Sqft,Tracked Sqft,NSDA Sqft,NonCont Sqft,FM List,Organization,NextRln,Retrograde,HandoffOrigin,HandoffDate,PreemptivePriority,MaxSchedDay,ILOC Mode,Rln Priority,Tpfdd Priority,Trigger Delay,EAD Objective Penalty,RDD Objective Penalty,Additional Days Late Objective,ADL Objective Penalty,Goal Location,Goal Day
1:AR00050,27,1,1:AR00050,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,27,0,27,0,43,47,49,2,0,160.00,0,.00,.00,.00,2352.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,27,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,49
1:AR00051,27,1,1:AR00051,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,18,0,18,0,34,38,40,2,0,5.00,0,.00,.00,.00,73.50,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,18,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:AR00052,27,1,1:AR00052,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:AR00053,27,1,1:AR00053,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,27,0,27,0,43,47,49,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,27,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,49
1:AR00054,27,1,1:AR00054,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,18,0,18,0,34,38,40,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,18,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:AR00055,27,1,1:AR00055,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:AR00056,27,1,1:AR00056,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,27,0,27,0,43,47,49,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,27,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,49
1:AR00057,27,1,1:AR00057,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,18,0,18,0,34,38,40,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,18,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:AR00058,27,1,1:AR00058,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:AR00059,27,1,1:AR00059,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,27,0,27,0,43,47,49,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,27,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,49
1:AR00060,27,1,1:AR00060,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,18,0,18,0,34,38,40,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,18,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:AR00061,27,1,1:AR00061,GAD,,"",3A,,"",POL,"","",POL,0,"","","",0,PVSD,HNTM,"",AVBU,"",HNTS,,1,21,0,21,0,37,41,43,2,0,6.00,0,.00,.00,.00,88.20,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,PVSD,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:FR00020,25,2,1:FR00020,JCD,,"",MAJ END IT,,"","","","","",0,"","","",0,XCYE,HNTM,MBPB,"",HNTK,"",,1,42,42,0,0,43,47,48,1,0,.00,0,.00,119.20,.00,119.20,.00,.00,.00,.00,119.20,.00,.00,.00,.00,489.00,0,0,0,0,1728,"","","",0,XCYE,42,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,48
1:FR00021,25,2,1:FR00021,JCD,,"",MAJ END IT,,"","","","","",0,"","","",0,PVSD,HNTM,FJXT,"",HNTK,"",,1,32,32,0,0,33,37,38,1,0,.00,0,.00,124.00,.00,124.00,.00,.00,.00,.00,124.00,.00,.00,.00,.00,508.00,0,0,0,0,1798,"","","",0,PVSD,32,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,38
1:FR00022,25,2,1:FR00022,JCD,,"",MAJ END IT,,"","","","","",0,"","","",0,XCYE,HNTM,MBPB,"",HNTK,"",,1,37,37,0,0,38,42,43,1,0,.00,0,.00,124.00,.00,124.00,.00,.00,.00,.00,124.00,.00,.00,.00,.00,508.00,0,0,0,0,1798,"","","",0,XCYE,37,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,43
1:FR00023,25,2,1:FR00023,JCD,,"",MAJ END IT,,"","","","","",0,"","","",0,XCYE,HNTM,MBPB,"",HNTK,"",,1,25,25,0,0,26,30,31,1,0,.00,0,.00,124.00,.00,124.00,.00,.00,.00,.00,124.00,.00,.00,.00,.00,508.00,0,0,0,0,1798,"","","",0,XCYE,25,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,31
1:FR00024,25,2,1:FR00024,JCD,,"",MAJ END IT,,"","","","","",0,"","","",0,PVSD,HNTM,FJXT,"",HNTK,"",,1,42,42,0,0,43,47,48,1,0,.00,0,.00,124.00,.00,124.00,.00,.00,.00,.00,124.00,.00,.00,.00,.00,508.00,0,0,0,0,1798,"","","",0,PVSD,42,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,48
1:WP00011,25,1,1:WP00011,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,BQWK,BPWZ,"",HNTK,"",,1,20,20,0,0,20,24,26,1,0,.00,181,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,20,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,26
1:WP00013,25,1,1:WP00013,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,BQWK,BPWZ,"",HNTK,"",,1,22,22,0,0,22,26,28,1,0,.00,293,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,22,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,28
1:WP00016,25,1,1:WP00016,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,BQWK,BPWZ,"",HNTK,"",,1,24,24,0,0,24,28,30,1,0,.00,326,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,24,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,30
1:WP00019,25,1,1:WP00019,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,WSVC,BPWZ,"",FUQN,"",,1,26,26,0,0,26,30,32,1,0,.00,344,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,26,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,32
1:WP00022,25,1,1:WP00022,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,WSVC,BPWZ,"",FUQN,"",,1,31,31,0,0,28,32,34,1,0,.00,362,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,31,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,34
1:WP00025,25,1,1:WP00025,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,WSVC,BPWZ,"",FUQN,"",,1,32,32,0,0,32,36,38,1,0,.00,373,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,32,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,38
1:WP00028,25,1,1:WP00028,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,WSVC,BPWZ,"",FUQN,"",,1,34,34,0,0,34,38,40,1,0,.00,378,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,34,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:WP00031,25,1,1:WP00031,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,WSVC,BPWZ,"",FUQN,"",,1,21,21,0,0,21,25,27,1,0,.00,381,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,21,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,27
1:WP00034,25,1,1:WP00034,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,BQWK,BPWZ,"",HNTK,"",,1,25,25,0,0,25,29,31,1,0,.00,381,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,25,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,31
1:WP00037,25,1,1:WP00037,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,BQWK,BPWZ,"",HNTK,"",,1,34,34,0,0,34,38,40,1,0,.00,383,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,34,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
1:WP00040,25,1,1:WP00040,"",,"",REPLACEMENTS,,"",PIN,"","",PIN,0,"","","",0,HCRL,BQWK,BPWZ,"",HNTK,"",,1,34,34,0,0,34,38,40,1,0,.00,383,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,0,0,0,0,0,"","","",0,HCRL,34,0,9999,-1,2147483647,2147483647,0,0,5,2,1000,DST,40
